MOF	molecule	H	predict
IBICAZ	dimethyl ether	31.09960299	30.98684349782033
MIKJAR	2-pentene	68.92594848	68.85049219463671
ISEQIH	isopropyl alcohol	96.79036583	96.69304475944689
PUSDOX	neopentane	46.89188938	46.69489953970706
SEFBOV	hydrogen cyanide	19.63659146	19.69418909965811
FUNBOG	ethylamine	45.78134565	45.75319375836822
LAGWEX	hydrogen cyanide	35.832412700000006	35.76792861618283
GUYMAP	4-methyl-4-penten-2-one	66.99764771	66.99772978407253
EDUSIF	ethane	15.11522719	15.094779935405668
LAWGOG	dimethylamine	21.412967300000002	21.450788907549775
LAWGUM	4-methyl-1-hexene	34.21343165	34.23931034074034
HIFTOG01	propene	18.69947938	18.55152806166986
RATDAS02	dimethylamine	48.67888313	48.80746181154495
PIJJOI	2,3-dimethylbutane	75.59219481	75.68540290544293
LAWGIA	4-methyl-1-hexene	34.23162845	34.39766355578307
ZESFUY	2,3-dimethylbutane	47.25405543	47.42784794388455
XAWVUN	hydrogen cyanide	22.21735603	22.24639177082301
SAHYOQ04	propyl alcohol	25.65808676	25.591735018048784
LIFWOO	propionitrile	53.65900877	53.58037867543564
GOMRAC	methyl tert-butyl ether	103.1693958	103.11966646661165
VAPFUP	acetone	76.99390571	76.72338503175843
DOGZIJ	methyl propyl ketone	70.21249151	70.27858011900287
TOHYUL	ethene	21.73859978	21.73230197750185
AHOKIR01	2-pentene	31.21434937	31.05062413231243
AROFET	propene	33.73418022	33.961351192848305
XINFUW	4-methyl-1-hexene	58.55269215	58.477217548546754
UBACUX	2-pentene	52.71964544	53.03447621399596
OFUYUL	neopentane	52.51196666	52.29235324928657
DOGZIJ	neopentane	59.18662348	59.00319698224756
AMILUE	4-hexen-2-one	86.93041495	86.759094593566
REGLOG	neopentane	28.67127982	28.843963734120898
VARRIP	ethene	30.2199583	30.24210002398895
HIFTOG01	acetone	29.66891422	29.88178380674638
TEVZUQ	4-methyl-1-hexene	56.96301642	56.83519191508556
TEVZOK	methane	21.37920251	21.471011286041016
FIPXEJ	dimethyl ether	52.82789516	52.78810589010155
GULPIN	methyl tert-butyl ether	44.39745518	44.30792173258237
IGOCOX	dimethylamine	44.11697383	44.16859088830062
UVUPOR	1,5-heptadiene	64.83819438	64.85687191556373
ECAHAT	2,3-dimethylbutane	41.66695813	41.57975501219247
DAGDIZ	2-pentene	52.22861231	52.51301124542301
TEVZUQ	hydrogen cyanide	29.56361301	29.55035380730268
ZERNAN	2-pentene	56.18010043	56.18731820923142
XUYXAR	propionitrile	54.3184105	54.00605560131361
LOFZUB	1,5-heptadiene	98.25514046	98.26873059636156
UWELIS	isobutane	46.53578826	46.544647470506035
XAMDUM07	methyl propyl ether	60.34273853	60.091238342066205
FAGREM	2-pentene	46.70670904	46.29882009459951
ABUWOJ	2-pentene	60.78526194	60.44266106611153
QUNMUI	methyl tert-butyl ether	48.20855104	48.224559778066514
RIPNIP	2,3-dimethylbutane	61.19365062	61.35757992636236
AGARUW	isobutane	48.3039265	48.3560167743904
BUVYEX	ethene	23.97395636	24.116617118520935
UBACUX	methyl propyl ketone	88.70817977	88.3828681908523
XINWUO	ethylamine	29.62936082	29.510719633448858
GIMSIG	acetonitrile	33.49132362	33.3864779319761
XIMPOA	acetone	25.8594776	25.76397220639706
KIXXOG	acetaldehyde	47.21856774	47.129405439719356
RURPEA	methyl isopropyl ether	11.92780973	11.946691883029468
VUQKOI	4,4-dimethyl-1-pentene	53.25537941	53.2623378805394
IBICON	methyl propyl ether	35.70320804	35.68854055940519
XIMPOA	propane	19.43493837	19.51389268054037
MIHHOA	4-methyl-4-penten-2-one	96.13808385	96.0912719102091
UVEXAV	ethylamine	85.60688127	85.58267258173295
GAYFOD	methyl propyl ether	51.69833555	51.63801224206333
MEJQEZ	methyl isopropyl ether	60.80212213	60.807029086045034
HIFTOG	acetaldehyde	41.37689643	41.44281373576335
FUNBAS	hydrogen cyanide	28.57382822	28.60338572890512
XEXLOD	4-hexen-2-one	56.93099461	57.384790628176724
JOSNAG	acetaldehyde	59.15869469	59.15073170674329
IXOFEH	methane	15.82996032	15.825672516152851
XINHOT	methyl tert-butyl ether	63.68657361	63.752055617314554
ZARZAV	propene	45.28264953	45.12493993890487
BARZAW	acetonitrile	35.83477808	35.84294723107908
WIFBAQ	methyl tert-butyl ether	56.13854083	56.07796584141112
XEDPIH	ethane	34.82396316	34.76419864084677
SEFBOV	4,4-dimethyl-1-pentene	49.25122158	49.0876933696721
GUWDUY	methyl propyl ketone	64.40235725	64.47485515325198
BEPPAP	4-hexen-2-one	51.96094675	52.02580755794991
GAXWEJ	1,5-heptadiene	72.46217574	72.51294866540724
GUYLOC	4-methyl-4-penten-2-one	65.99230247	66.04627411361318
TEVZIE	2,3-dimethylbutane	43.92438425	44.142530500435335
IGOCOX	methyl propyl ether	45.03641529	44.770119054712644
ABUWOJ	propane	41.54356584	41.47933804365943
GINLIA	4-methyl-1-hexene	61.37320577	61.189718392921826
OVICUS	neopentane	69.15913843	68.7036422714156
XAMDUM07	methyl propyl ketone	47.02267227	47.40877780762572
FERHAN	propionitrile	54.83939469	54.95213805756455
LAWGOG	propane	19.53716673	19.479651358968276
BUVYEX	2-pentene	48.10852428	48.11123912906761
SEFSOM	ethylamine	50.14811918	50.26864528487063
KANDIO	methyl propyl ketone	67.82646231	67.76114963506711
MATVEJ	methyl tert-butyl ether	43.06745474	43.2519899968403
UXEQOE	propane	53.97826327	54.154102934390984
PIFPIE	hydrogen cyanide	32.71047861	32.78187503153444
SERKEG	methyl propyl ether	37.32002386	37.293591397603855
ECODEG	ethene	32.28566014	32.26115304256507
ZISYAD	ethene	29.45356968	29.43746614825886
WABTOK	methyl propyl ketone	32.13643319	32.145709949556995
VEJYUF01	methyl propyl ketone	41.02093977	40.77220085235713
OFORUX	acetone	52.3197252	52.232747959971235
FUTKEL	propane	38.48025247	38.15667851120771
TESGUU	methyl propyl ether	53.44316051	53.43232937544781
MIBQAR16	methane	10.04538027	10.130334258650533
GACQAE	dimethylamine	38.45960473	38.514229611602346
AVEMOE	hydrogen cyanide	17.80148054	17.784246700521233
HIFVOI	4-methyl-4-penten-2-one	60.56696949999999	60.63498434654688
OFORUX	4-methyl-1-hexene	84.9813066	84.96378222868768
BEPPAP	propionitrile	38.33440067	38.17906788587534
BETGAK	methyl isopropyl ether	55.89627933	55.938772426029715
QUVDUH	1,5-heptadiene	79.90425357	79.9238901997556
KAYBIX	neopentane	60.6134684	60.571496875367295
ZERNAN	propionitrile	51.91057466	52.09225376525368
IBICAZ	methyl tert-butyl ether	42.49343508	42.47995393731566
PEGBUA	methyl propyl ether	43.9290368	44.16646589525333
HABRIN	methyl propyl ether	15.26214215	15.228937207974345
UVASAM	1,5-heptadiene	69.87904142	69.92650516206906
PUWCUF	ethane	29.32381062	29.177448805971906
VUSKEA	propane	19.53184258	19.76534019897136
KUNWEW	1,5-heptadiene	79.88804090000001	79.8399710340713
PIHNUQ	isobutane	25.00527332	25.19099621273361
PASKAX	methyl propyl ketone	88.53617413	88.43865274629081
IXISAJ	4-methyl-1-hexene	82.94072566	82.93375076080277
TOHYUL	dimethylamine	40.91569387	41.03023840241829
KIYMAI	1,5-heptadiene	-16.66988919	-16.668008168285528
KAXQOR	2-pentene	83.51592344	83.23398780537111
EDADIX	methyl propyl ether	63.70999308	63.24238752484161
RELLAW	acetone	44.41448834	44.16396255766551
HEZKIH	methyl propyl ether	59.11623525	59.450949409584005
YAZYEF	acetone	67.79430229	67.78376543345122
LUVTEC	propionitrile	34.78022858	34.76046117133828
GUYMAP	3-methylpentane	54.11232387	54.093921931953645
QOCRUW	4-methyl-1-hexene	62.73472567	62.81841587623631
XOVVIO	isopropyl alcohol	44.22490398	44.38318784694241
FIRVEH	ethane	35.66696286	35.77367957720393
XINWUO	ethane	21.66009747	21.480709722839443
PASKAX	methyl tert-butyl ether	-8.638098336	-8.657109526327606
BEPMIU	acetonitrile	34.34743817	34.20486044055465
KAVROQ	hydrogen cyanide	28.23218834	28.11307362759414
MODNIC	propane	27.3829233	27.18410801307535
BOWQAG	ethane	18.82464579	19.042157396992117
SERKEG	isopentane	37.61047396	37.71664082207879
YUBFOR	4-methyl-1-hexene	60.76073605	60.66587790790967
PAKXIK	4-hexen-2-one	78.22245277	78.39046606241811
RUMWUS	2,3-dimethylbutane	77.89599483	77.79603234238736
PELNEA01	ethane	27.02452782	26.779994877668123
WEBREC	2,3-dimethylbutane	79.08077139	78.86018982777942
AMIMEP	propionitrile	66.66540677	66.4181945043523
AVAQIX	neopentane	53.01433293	53.16389499690221
HAZNON	dimethyl ether	48.53438215	48.683353672227746
WALCET	isobutane	7.29804556	7.698659872719317
UTEXAT	isopentane	55.78461234	55.83495367902837
VACFUB01	propionitrile	31.34638582	31.30560538751485
DIDDOK	4,4-dimethyl-1-pentene	38.80336082	38.802469068716995
RUVMAX	methyl propyl ketone	82.85736103	82.98969931799361
LEDCAA	ethane	30.01720361	30.131822981685865
YARYOF	methyl propyl ketone	46.57837404	46.68345193087569
NAKLIW	methyl isopropyl ether	57.07427364	57.41649952615677
IXOFAD	4,4-dimethyl-1-pentene	58.00306515	57.99465686639378
MATVEJ	propionitrile	39.65583694	39.86824021111877
XEJTIR	acetone	58.20136516	57.89026128211227
IXOFAD	4-hexen-2-one	56.37088266	56.26946943563582
VACFUB01	methyl tert-butyl ether	44.89423687	44.88310274678478
MIBQAR16	3-methylpentane	31.24365334	31.243435067354877
VARRIP	2-pentene	57.38365761	57.399702137700565
EZABEN	isobutane	47.69028497	47.53596611572218
QUVDUH	dimethyl ether	73.73009576	73.58095701424907
ZISYAD	neopentane	64.1416668	63.99710876114454
MATVAF	dimethylamine	37.26279914	37.41549468073689
IBICON	hydrogen cyanide	25.51726165	25.539484842184148
KAVROQ	acetaldehyde	40.63314849	40.7254381474638
QOMDUS	3-methylpentane	66.59140725	66.37843737413093
VONBIK	2,3-dimethylbutane	70.84182453	70.93878062104594
AGARUW	acetaldehyde	41.3582646	41.42079949154387
CUTKOS	propyl alcohol	60.42450467	60.57052621998956
EDUSIF	neopentane	24.82336674	24.66864807740399
ISEQIH	acetonitrile	108.32163229999999	108.19869488587013
QUVDUH	isopropyl alcohol	59.35725938	59.49007090098558
FEZREJ	acetonitrile	72.69156188	72.73729030664774
IBICON	propyl alcohol	49.18912329	49.35066625373553
NIRDOI	dimethyl ether	38.62613766	38.58732816624517
GALCED	methane	18.01573758	17.95019350153736
XADGAM	1,5-heptadiene	91.95470431	91.69949864183417
MOCKEV	isopropyl alcohol	46.76656527	46.85595090347505
MUVGOA	2,3-dimethylbutane	73.37966125	73.26190831283665
FUNBOG	dimethylamine	42.10675874	42.18712321577872
ZIKJIO	propyl alcohol	42.690901600000004	42.47605998428694
IXISAJ	methane	22.8469546	22.785524809094674
FEFDAX	4-methyl-1-hexene	54.19863043	54.41319685070407
DAJHUS	4-hexen-2-one	-40.91950285	-40.834141684098626
HUHJAW	acetone	-0.36989126	-0.41787906223402316
SAHYOQ05	isobutane	23.08325645	23.0226187801924
BARZAW	2,3-dimethylbutane	66.90252163	67.11272689261787
GUYMAP	isobutane	39.12455628	39.30836178799979
NEHZIK	4,4-dimethyl-1-pentene	56.94937314	57.10121405351553
UVEXAV	2-pentene	90.8803639	90.95235891671945
WALBOC02	acetonitrile	47.66478036	47.62116968165026
EXEWAG	isopropyl alcohol	45.84168374	45.75894568341675
TASXIW	4-methyl-4-penten-2-one	74.12666232	73.84941663302541
TETZID	ethane	34.10340011	34.25112024047317
XINFUW	ethylamine	42.0670311	42.02638878962076
PEVQEO	propionitrile	31.78365486	31.668111183151368
XAWVUN	4,4-dimethyl-1-pentene	35.34697094	35.15463608427445
FIPWOS	hydrogen cyanide	38.31463894	38.34536594192194
YUKBIP01	isopropyl alcohol	46.51486861	46.53623988009984
AMUCOB	dimethyl ether	37.27011992	37.282298385792025
UXEQOE	neopentane	51.03755054	50.85743718314362
VAPFUP	2,3-dimethylbutane	83.05709755	83.00001635330602
SUJQOE	ethylamine	46.44234177	46.576263039820894
ATOXEN	methane	23.77994303	23.833827221389775
AFITIT	4-methyl-4-penten-2-one	80.24907871	80.26193525305106
ICANEH	acetaldehyde	49.07810272	49.02298662407423
HIFTOG01	3-methylpentane	31.191534899999997	31.084546922412475
UKUBIM	4-methyl-1-hexene	79.22212031	79.33275068070911
XOJWEZ	methyl propyl ketone	71.77575601	71.72826647479356
HUHJAW	ethylamine	29.2002786	29.15421818280017
FAQVEA	methyl propyl ether	54.06443297	53.987976389633296
MIMVEJ	2,3-dimethylbutane	21.54384343	21.788951339296407
NADZEZ	1,5-heptadiene	82.94080419	83.03837605795785
SENWIT	4,4-dimethyl-1-pentene	38.037865100000005	38.14007146865418
UVASAM	propyl alcohol	69.44473938	68.93285346060999
GEDLIM	4,4-dimethyl-1-pentene	78.03756042	77.98708588308776
IXOFAD	neopentane	43.5715635	43.630737856846565
BEPPAP	acetonitrile	34.09203224	34.169509929341615
UVAROZ	methyl propyl ether	67.40618054	67.66391024278364
AGARUW	4,4-dimethyl-1-pentene	72.28939609999999	72.24565700558553
FUDQIF	acetonitrile	73.69725567	73.63583559899465
TESGOO	isopropyl alcohol	56.16184456	56.20946815904873
BUVYEX	methane	18.05066604	17.88361509964944
PASTOU	4-hexen-2-one	78.77635474	78.74292805089448
RIVDEF	propane	35.81539496	35.767411817016885
LASYOU	methane	15.49996848	15.36285656618907
JASNAT	4,4-dimethyl-1-pentene	56.92633379	56.931719320435775
OHAKIS	methyl propyl ketone	87.73582854	87.98926879066026
DAGDIZ	ethane	27.83137402	27.86541165922535
IXOFAD	propyl alcohol	51.26306036	51.19605519095418
UBACUX	4-methyl-4-penten-2-one	92.68957682	92.55917981512913
PAKXIK	ethylamine	64.77830322	64.43917268448945
KUNWEW	4-methyl-1-hexene	80.83925569	80.7036235909079
XEQRAO	propane	36.95187102	37.04854852375425
RATDAS02	dimethyl ether	42.05453637	42.24592948655131
GOMRAC	acetone	85.09535958	85.2383899565707
AMILUE	isopentane	57.379650500000004	57.37859339306867
ERUFUS	ethylamine	50.86614085	50.961735234600404
FIPWOS	4,4-dimethyl-1-pentene	27.918665700000002	27.99247512903852
YAZFOW	hydrogen cyanide	37.02915669	36.99209261811481
LAWGIA	ethylamine	21.67159946	21.849379245147656
FERHAN	ethane	37.54464697	37.50093655371039
IBICED	isobutane	30.65399523	30.609898300083362
HIMSAY	acetonitrile	56.32658976	56.418094851822815
BETGAK	ethane	27.71273549	27.51371504421265
LAWGOG	2-pentene	27.16861966	27.24243730756299
RURPEA	1,5-heptadiene	70.23356305	70.25395432672269
BICDAU	dimethyl ether	24.75330863	24.864368566671697
TOHYUL	acetone	51.42639856	51.257493260778354
WIYFAM	2,3-dimethylbutane	38.77557045	38.70183628764143
JAVNIE	methyl tert-butyl ether	58.48532004	58.50769867124047
KAVROQ	propene	39.08327875	39.16997218211089
SAMLAV03	ethane	33.66203328	33.44967054843964
TEVZUQ	4-methyl-4-penten-2-one	58.16704335	58.13627515571681
TECTUS	methyl tert-butyl ether	92.28968871	92.33080235466005
FECZAQ	isobutane	36.8265271	37.01324561361091
XAMDUM07	4,4-dimethyl-1-pentene	46.34621021	46.44237254846003
ZIDDIB	acetaldehyde	65.02697475	65.08861998918427
QOJVAM	isobutane	46.33683509	46.28500562987043
BIBBUL	2-pentene	29.72683651	29.72142692511426
REGLOG	4-methyl-1-hexene	53.30736686	53.21168285957996
BOJCIN	propionitrile	37.82494503	37.927085838362814
SEHTEF	4-hexen-2-one	88.97491505	89.0026169867196
HEKTUO	ethane	35.00698303	35.090499425300244
XINHOT	propionitrile	52.80224264	52.52701676852341
OFERUN02	propane	25.78699568	25.760135122989546
GULPIN	ethylamine	54.467271700000005	54.53846398863849
ATOXEN	acetonitrile	41.21369995	41.35436302988486
BONWIL	hydrogen cyanide	49.83825145	49.67036790018556
VACFOV01	4,4-dimethyl-1-pentene	46.66273784	46.88304638954507
AROFET	methyl propyl ether	48.82028307	49.102860332282276
MATTUX	propane	35.97311212	35.737037881180974
ISEQIH	acetaldehyde	93.52086167	93.41084648937408
QUNMUI	acetaldehyde	28.696681199999997	28.67102273834052
EKOPOK	methyl tert-butyl ether	104.6719603	104.74382330142959
UVARIT	acetaldehyde	51.04345952	51.04895000675539
KAXQIL	acetone	68.01455437	68.03725591809963
TERFUT	dimethylamine	37.16308035	37.27112958733997
XUGSEY	ethene	21.64066717	21.734134800935497
HIFTOG	3-methylpentane	53.53041841	53.51059413844726
CISMAT01	methyl tert-butyl ether	9.227090461	9.20789521778145
ZERQOE	4,4-dimethyl-1-pentene	36.44737436	36.38217749645026
MADWAQ	isopentane	60.64652055	60.793300620523055
FUNBOG	isopentane	51.4771032	51.041428592296235
OHAKIS	isopentane	71.1263939	70.97683901311142
MIBQAR16	acetaldehyde	26.80103338	26.79321556770264
XADGAM	2,3-dimethylbutane	85.61910129	85.32488130429422
SAKRED	4-methyl-1-hexene	54.87798511	54.80673321903461
EZUCIM	acetone	54.81623045	54.5141185530803
AVAQIX	acetaldehyde	47.31469949	47.30541339766929
EZUCIM	2-pentene	54.95360641	54.799881902125065
UWELIS	4,4-dimethyl-1-pentene	68.77485733	68.71653208222597
QOCRUW	methane	16.20175632	16.29978765983261
UVAROZ	isopropyl alcohol	63.48417739	63.58601655988943
YARKEJ	4-methyl-1-hexene	84.01234184	83.9124021334328
CUNFOH01	methyl propyl ether	28.79130138	28.73145908712274
WENDIE	acetone	66.18387041	66.36587180419336
GEDLIM	propane	45.26551441	45.30264408176738
LAWGEW	methane	10.04932562	10.084073801309811
WIDZOA	methyl tert-butyl ether	-61.18019404	-61.14607701481003
PEGBUA	dimethyl ether	44.76110955	44.57237524149326
IXISAJ	dimethylamine	49.96219547	49.947194579247245
QESYOD	methyl isopropyl ether	45.62534445	45.7014840387753
FUTKEL	neopentane	52.98343406	52.6348858220819
LELMIA01	4,4-dimethyl-1-pentene	68.88623577	68.82094014507345
QUQPIC	2-pentene	45.95551958	45.82333922059999
YAZFOW	2-pentene	53.47826931	53.56591403429408
RATDAS02	acetaldehyde	41.87905101	41.83103330444908
RABHAZ	acetone	36.303450899999994	36.5507705510066
XOVVEK	acetonitrile	52.06435272	52.03245238813395
ZEDROR	acetonitrile	63.93901806	63.85845975194005
YAZYEF	isopropyl alcohol	68.21597087	68.12759839160154
GOMREG	dimethylamine	71.2424346	71.24669872776266
WEMNAF	hydrogen cyanide	37.02219895	37.14197484216031
GUXLIU	ethene	25.02767007	24.98851299760194
PAMVEG	propionitrile	45.34600506	45.36328823772768
FECWOB01	ethylamine	53.19451868	53.35511743947103
NASCIV	propane	25.41568257	25.50465849490198
QEFNAQ	isopropyl alcohol	63.51747739	63.419462954687575
FAPTIB	4-methyl-1-hexene	63.29765091	63.38875288914743
AFITIT	4-methyl-1-hexene	72.3483536	72.42659336062623
WECJAR	dimethylamine	49.58754723	49.719985536774466
QARTEK	propene	41.72722652	41.710031640306894
QOCRUW	isopropyl alcohol	66.36280206	66.55261245285897
GAYFUJ	hydrogen cyanide	27.93290913	28.03111972553276
TEVZIE	4-methyl-1-hexene	55.05724567	55.085401042851174
YAZFOW	propene	35.21003867	35.334835950553476
FUNBEW	2-pentene	54.07158411	53.82529298255216
YAZYEF	propyl alcohol	58.94973957	59.07525529020135
XINFUW	4-hexen-2-one	68.53532974	68.37308922707149
OSAXAI	isopentane	39.54293667	39.769743470274584
CUTKOS	1,5-heptadiene	88.94423977	88.78972061833146
ATOXEN	hydrogen cyanide	31.24801679	31.284557578372716
JOSNAG	propene	39.50312507	39.425259344614
NUTQEZ	acetaldehyde	28.93000684	28.957634311855887
BERGAI	ethylamine	54.05542997	54.10871581274329
RIVDEF	propene	34.06820747	34.11307270002822
MADVUJ	hydrogen cyanide	28.442796899999998	28.37960404288144
FECWOB01	dimethyl ether	45.20194046	45.32477903150314
OTAVOV	acetone	38.19321684	38.27656121801299
RIFDUG01	2-pentene	59.20566064	59.14540917888245
ILOJEZ	isopropyl alcohol	78.01118778	77.86343497150874
SUJREV	hydrogen cyanide	39.28712567	39.15079594521351
TEVZUQ	acetaldehyde	42.16116089	42.19309154890523
GAYFOD	propene	34.78034374	34.88720632002386
VUSKEA	ethene	13.80831967	13.781352041952937
VAPFUP	propionitrile	73.53352689	73.52069618409072
KINKAV	3-methylpentane	70.42682371	70.159328886679
KIYMAI	propionitrile	81.20413497	81.15245896516336
QOMFAA	methyl propyl ketone	80.02655248	80.19712344836346
PELNEA01	propane	15.2366018	15.312388054143014
GUYLOC	neopentane	42.10833018	42.42976335583066
VUSKEA	propene	18.68987286	18.650539006136988
HEGJUZ	4,4-dimethyl-1-pentene	70.55822308	70.38951992228621
QOJVAM	4-hexen-2-one	81.14683000000001	81.14938215083231
XUNHAQ	isopentane	61.59205596	61.78068473057562
UBACOR	methyl propyl ether	58.97482291	59.38741833507494
ELAFUT	2-pentene	62.92866542	63.04471794920069
KINHAS	methane	22.61035615	22.44563905480871
OFERUN02	propene	24.44664922	24.51256004356588
SAKRED	propyl alcohol	40.036004399999996	40.26751526671424
TADCAE	methyl isopropyl ether	56.89203653	57.1576470009992
PEMRIK	methyl propyl ketone	78.58314399999999	78.70226230675564
QATHOK	propane	29.21257232	29.307516382140182
BICDAU	isopentane	35.74099004	35.96532827714897
FIRVEH	2,3-dimethylbutane	27.80255043	27.9673692938874
PUSDOX	3-methylpentane	57.12595222	57.183202565681675
PELNEA01	dimethyl ether	24.82310575	24.874032527910092
UVARIT	isopentane	65.08064115	65.01325200069716
ESEVIH	propene	34.39566425	34.246316316065915
BEPMIU	propene	22.51032231	22.4046327862187
HEXNII	isopentane	35.55677995	35.182318378967956
CUNFOH01	2,3-dimethylbutane	35.45205977	35.53317260171045
HAZNON	3-methylpentane	74.78337678	74.89194949957883
ECAHAT	ethene	23.08594116	23.20816573626248
VAGTUU	ethylamine	49.347528999999994	49.346447126386984
TESGUU	ethylamine	51.29097237	51.267330076596465
MATVEJ	hydrogen cyanide	24.831689100000002	24.952681180021205
MUVGOA	4-methyl-1-hexene	73.86579007	73.95406734286446
XEXMEU	acetonitrile	38.950928999999995	38.763209852684376
OHAKIS	4-methyl-1-hexene	92.11609682	92.2085047658271
KAYBIX	acetone	50.09613419	49.96948941280667
WEMNAF	isopentane	67.28707978	67.15945418412785
CUNWEO	propionitrile	71.59733803	71.41504019016664
FEFDAX	4,4-dimethyl-1-pentene	51.21604662	51.251968563120954
GUWDUY	acetaldehyde	37.18890689	37.22551113801562
HAFQOW	methyl isopropyl ether	51.31738098	51.330844875869985
VAPFUP	4-hexen-2-one	98.23582038	98.36967291955209
MATVEJ	acetaldehyde	33.50527036	33.676820235586376
KIXXOG	isopropyl alcohol	-32.366248399999996	-32.38412278682602
AROFET	1,5-heptadiene	67.09022048	67.13249593335885
QUPHUF	ethylamine	53.41895489	53.361228073113644
HUHJAW	propene	15.11941231	15.124363829861272
PEMRIK	isobutane	52.75076423	52.50798756964926
RURPEA	4-methyl-4-penten-2-one	47.06995929	47.10209100711324
MADVUJ	3-methylpentane	69.4559125	69.44975869999534
TEDGOA	isopropyl alcohol	29.55798807	29.515220727273164
RAZYIC	methane	17.09511219	17.11946327486831
XINJAH	3-methylpentane	70.30844272	70.15639472320689
MATVEJ	4-methyl-1-hexene	47.33570988	47.55813828315831
UBACOR	4-hexen-2-one	94.28131919	94.09109040055826
LAWGUM	acetone	31.87333807	31.811125131820752
WALBOC02	acetaldehyde	46.99868974	46.99462687099513
NUTQAV	methane	13.82258405	13.731673421644837
IBICON	propene	24.26588404	24.22245639022682
XAWVUN	methyl propyl ether	29.85237296	29.798703456004002
XOVVEK	methyl propyl ketone	70.63625641	70.41055546468256
CESYEF	methyl isopropyl ether	51.29790505	51.27202386891221
UVASAM	ethane	39.02272651	39.10212458208212
OSAXAI	dimethylamine	48.23369821	48.29671535585976
GOMRAC	dimethyl ether	62.05827267	62.07409142455749
LOFZUB	propionitrile	87.78789253	87.74301603370964
EBEMEF	methane	13.544266199999997	13.58839623192753
QUQPOI	acetaldehyde	59.98654722	59.93634547300458
TADCAE	3-methylpentane	38.24423536	38.51470325798291
VACFOV01	neopentane	46.64040171	46.83366293317827
SAHYOQ05	acetonitrile	24.97252627	25.024171493239038
FERHAN	2-pentene	53.53331714	53.91081346176185
SUHHOT	propane	27.00350722	27.140612410382897
MOYYIJ	dimethyl ether	32.86631936	33.06475477730146
TEVZEA	propionitrile	46.94857803	46.84850664948067
KINHAS	isobutane	56.09898374	55.85426379911577
WIDZOA	2-pentene	50.01507388	49.78405659141088
FIRVEH	propene	44.65471127	44.735002506052425
YUGLES	4,4-dimethyl-1-pentene	48.79035402	48.734187953989036
FIQCEN	methyl propyl ether	59.81230426	60.051695157489625
EKOPOK	hydrogen cyanide	64.83303847	64.8631495922516
GUFREF	2-pentene	63.44539307	63.43003578952819
XENKIM	neopentane	42.22703584	42.0958406116132
UVARIT	propyl alcohol	66.74473792	67.00668194524478
QUQPIC	propene	35.9046349	35.6612386358236
SERKEG	methyl isopropyl ether	38.53298896	38.421184015137186
XUNGOD	propane	50.23351624	50.04415558301046
IYUJAO	acetaldehyde	53.24335401	53.15526314586073
RIFDUG01	isopentane	59.39381146	59.32953507261958
LAWGIA	dimethyl ether	20.004842	20.042355954471383
RUFMUA01	3-methylpentane	9.646824352000001	9.56494980443508
HIMSAY	propyl alcohol	69.51274605	69.44915919047263
XINFUW	neopentane	41.33827117	41.83858146314016
NOCKUM	methyl propyl ether	45.73682789	45.73374250187657
YUKBIP01	2-pentene	59.97836292	59.92805668305512
PUQXUV	methane	27.59092331	27.507489297235345
RURQEB	ethene	32.73566272	32.73839952049086
YUKBIP01	acetone	47.6994343	47.541935142282014
WONZOP	ethene	16.14694136	16.098370417746573
UVEXAV	acetonitrile	80.48297265	80.58512720785812
FUNBOG	propane	38.02170507	38.09053867472457
YARYOF	dimethylamine	41.47106458	41.41406878517367
TECTUS	ethane	29.16600774	29.18592637985846
SENWIT	methyl propyl ketone	60.21089687	60.29694614745032
LAWGOG	4-methyl-1-hexene	34.20347602	34.24653349474758
FIRVEH	dimethylamine	53.70310086	53.77899517901536
LAWGEW	dimethyl ether	20.00756542	19.997740021716954
LAWGIA	1,5-heptadiene	34.61133572	34.66993416307243
VACFOV01	methyl tert-butyl ether	62.93795815	62.94036693017538
XOJWEZ	propene	39.75352028	39.81750190096774
EMITUQ	4,4-dimethyl-1-pentene	62.41529114	61.912707951504345
UBACOR	neopentane	55.89181466	55.628372622067474
SEFSOM	3-methylpentane	60.29229948	60.10729885090647
VONBIK	4-hexen-2-one	86.01087157	85.91013224012582
GUWDUY	propionitrile	42.65671895	42.806778512394814
CUNWEO	2-pentene	47.10220257	47.46061076585922
SUJQOE	methane	22.23805235	22.30285737036771
UTEXAT	4-hexen-2-one	75.42030069	75.60626184544307
PUQYAC	methyl propyl ketone	67.73536316	67.55161328732557
SUHHOT	ethene	24.85472665	24.976078866477057
KAYBIX	4-methyl-4-penten-2-one	77.41620529	77.37879521703817
ECAHAT	propyl alcohol	38.17939514	38.15895266326381
OVICUS	isopropyl alcohol	55.1299817	55.24546918500642
HAMJOW	isopentane	56.12644592	56.076846448674765
TOHYUL	3-methylpentane	51.47024212	51.5365486699469
MIBQAR	acetone	32.1979682	32.19035146057012
REDROI	propyl alcohol	60.15690227	60.481692914642316
AVAQIX	isobutane	59.031477	58.967635157368086
ESEVIH	1,5-heptadiene	69.43431695	69.34224437809677
FEWGUL	1,5-heptadiene	88.18416155	88.26590126880257
ATOXEN	dimethylamine	54.32919042	54.12494948525856
UVUPOR	3-methylpentane	59.37785217	59.104337342983996
HEKTUO	1,5-heptadiene	75.64952995	75.66016829369157
YARYOF	propene	30.55680343	30.58080869515346
