MOF	molecule	H	1	2	3	4	5	6	7	8	9	10	average
EKOPOK	3-methyl-1-butanol	123.89251159999999	100.20301648846842	108.09521710012845	112.18918790533544	107.79510833623382	110.64013664547056	101.74081009522939	113.89318842107501	109.90640633333871	106.74115380672966	104.98516616602252	107.61893912980322
EKOPOK	1,5-hexadiene	77.20805279	68.39654648086234	65.8699510680443	64.91015666563918	66.7923076924427	68.58896920128696	62.639059976210966	65.46617418523168	62.88413370252979	66.71874918915503	65.42160039142625	65.76876485528291
EKOPOK	propylamine	96.59620770000001	95.68282918328579	91.35662685410804	92.59035521528709	92.96517861852826	90.78158319895056	94.88410794834341	92.01139482139372	95.33652186891054	93.83741845144458	85.06146188490033	92.45074780451523
ELAFUT	1-butene	54.25049938	49.443457417062355	48.0783029076412	47.71261667158954	47.25020421111595	47.63607218604029	49.70130623561013	46.92833621061422	50.478101186921606	50.88004325796305	46.44734332752289	48.45557836120812
ELAFUT	1-methyl-3-buten-1-ol	98.40399724	91.87407466829121	90.44068485803243	87.74265148987817	80.56995833962115	88.99999493347703	87.21865561522384	88.208296709671	90.74601759589781	89.27859809990025	89.53465684749465	88.46135891574876
ELAFUT	1,3,5-heptatriene	80.64697268	85.2852751706303	81.31861600272829	82.81816013851062	84.18658741191159	82.71123371939034	79.569950856308	77.33923966404	82.52040520617815	84.11617939215515	81.30316481481199	82.11688123766643
ELAFUT	2-hexene	75.14746374	70.87172313435563	70.3808626473347	66.76403803646798	69.21203576086266	67.86094916970652	66.82557454748502	70.31513196431497	70.09240762005066	70.34395571815566	70.33492356532824	69.30016021640621
ELAFUT	2-methylpentane	71.59049652	70.82524390373784	70.73621605763064	74.19373190762025	70.56318466162317	70.39529393600162	70.77679111678297	81.77605740774068	70.37537764759749	84.49092010898771	70.5405034925606	73.4673320240283
ELAFUT	2,2-dimethylbutane	39.98434929	74.97677973096397	78.53252801697155	57.515765227464485	72.5610245803264	57.87740705175128	73.17286238624172	74.40822154800163	59.706017624635365	75.22828756006042	76.46105578669047	70.04399495131074
ELAFUT	4-methyl-4-pentenal	98.97953226	88.20396519483602	91.39218685328035	90.53115342026051	95.31890077502409	85.3835764102516	89.4438905659495	88.4795227070146	90.73720636644731	94.77147547227295	90.26669559288757	90.45285733582244
ELAFUT	5-hexen-2-one	92.40763779	90.42341538003964	92.69253451373797	93.67432167653844	91.96000656521117	89.79659122347438	92.96515903346697	89.77735551223466	91.40746413630829	90.9209197109909	89.78495930387744	91.34027270558798
ELAFUT	dimethylethylamine	73.40779749	63.50249100870079	61.32596761895219	69.10819874244031	60.018446576194854	63.547722544035764	66.86357329208971	61.3667637608957	63.35052673088957	62.36525837913404	66.03774792084621	63.748669657417906
ELAFUT	isobutene	56.92106819	51.95500782910299	51.82629459634514	51.97083475703265	51.09553922446949	51.74435191448478	51.92748145852289	50.08975261954876	53.87204205354616	52.79163252640889	50.327777245957506	51.760071422541934
ELAFUT	methyldiethylamine	79.81656411	60.56248091406719	64.32676789573263	56.314059621387244	59.637572537486726	60.853063294913724	70.26233731202485	63.59432878617755	64.7450314674212	64.7942595965501	61.52530947997017	62.66152109057314
ELAFUT	propionaldehyde	74.22875415	64.11669252759395	66.34066137244892	66.03964966188951	67.4158161285742	65.58220153128822	66.0688670980987	68.89223389907063	64.6714723337485	68.94282314501046	66.32127924319006	66.4391696940913
ELAFUT	3-methyl-1-butanol	102.7423651	103.23799233332416	97.66070930245155	94.91807483377177	91.79957253822167	97.8886573090624	91.85971029707667	98.95010776926931	99.415157384389	99.61866971601226	99.96983786192146	97.53184893455003
ELAFUT	1,5-hexadiene	71.40713289	70.15002593674335	69.46025903894557	65.83900972528232	69.8172209271045	62.8501902749181	67.84391815186001	64.95978544459214	68.61205393107232	69.32646617222574	68.65880887540057	67.75177384781446
ELAFUT	propylamine	80.61910856	71.27931074509682	77.92178538912631	71.87489597888404	75.156512426533	78.82056000656709	78.65039089790918	78.71590678124652	77.72584516093447	81.29494067233641	77.149902110334	76.85900501689677
EMITUQ	1-butene	42.48214514	40.59842228234568	39.268960141236114	39.16305024849163	40.49238123885562	39.65228918904171	38.473580878550564	40.14848426327647	39.93195797640666	39.242197098094195	38.33214503290749	39.530346834920614
EMITUQ	1-methyl-3-buten-1-ol	79.88944568	67.85185650197621	69.3756513871311	69.14443164584785	67.86171550964403	70.36343042137413	70.75779827364667	65.13703609692897	70.48304375720589	68.9178835715463	68.55898277240422	68.84518299377052
EMITUQ	1,3,5-heptatriene	68.42775076	73.1491177984773	72.12538621663273	72.22371899887128	71.3286844889418	70.40818279190837	70.26950243803883	72.14298719127784	72.59862645991562	71.10916426799491	72.35366902664656	71.77090396787051
EMITUQ	2-hexene	61.29911725	59.14052781540326	57.78452633179436	57.45855536446984	57.90931152009466	58.19543079461627	58.29193637603943	58.053411554813216	58.19154390436259	59.34158715540739	58.41111442955508	58.27779452465561
EMITUQ	2-methylpentane	59.73032418	58.95141167368601	58.62954012174039	58.89031335992524	59.78799396302896	58.80041893826229	58.78255311839981	59.84289760771932	58.89524698639976	58.7280274366837	59.000640404114876	59.03090436099603
EMITUQ	2,2-dimethylbutane	56.52450447	57.06358862805463	56.55783788891455	57.94171688952166	57.30870862107603	57.266643499046864	57.274299018333274	58.28551245712533	56.60714391085079	55.37280626260547	56.89589174588012	57.05741489214087
EMITUQ	4-methyl-4-pentenal	75.74813918	73.69516302209021	75.89979725965827	75.11225808019711	72.3767266619621	72.80305108450442	72.21781797871107	73.94176829373374	77.03879493487254	73.6693011174018	74.42029632154659	74.11749747546779
EMITUQ	5-hexen-2-one	77.54968279	75.24681748517811	76.40401270723412	76.33048821631058	75.19745243355041	74.72933858518091	75.22580850707669	75.60593315357931	75.62176618371285	74.59904203533179	75.95283466253959	75.49134939696943
EMITUQ	dimethylethylamine	55.76367351	52.759728053838586	52.87746792792321	53.27923471518179	54.291871895228056	54.18238992305711	53.23716738212736	53.51471400313842	54.72317437691155	54.645513924291116	53.39087812930441	53.69021403310016
EMITUQ	isobutene	42.84731701	41.34090071356675	41.48561898244394	40.59415225512742	42.315858403786756	40.8997202037469	39.94300388829734	41.287966103269746	40.764168631746614	40.59099988367663	39.590831369044444	40.88132204347066
EMITUQ	methyldiethylamine	62.38174675	58.83008772491133	57.358410480681876	56.833300741109525	58.796452044573165	58.45461159465519	56.120152667366376	58.43386366131725	59.53298172512412	59.37674072861794	59.552437560495434	58.32890389288521
EMITUQ	propionaldehyde	56.06110259	52.9967476601153	55.36815536660656	53.62970509349709	52.444262193080284	51.79528175282466	52.4774871244214	51.927050595957404	53.319391332028324	55.04642227012016	53.81196550544057	53.281646889409174
EMITUQ	3-methyl-1-butanol	86.05332468	74.88007220996745	76.88130866951565	75.61535575858962	76.22230101809167	76.20125000601864	74.43369654562534	73.23869833532383	77.97063057445844	75.66693444094672	74.71545825286341	75.58257058114009
EMITUQ	1,5-hexadiene	58.69689539	58.08271751620511	54.992815288463724	56.87659851618546	57.35179013686106	56.65852020380556	56.57045663421641	56.682070331725484	56.34488828641746	54.26602259758251	56.69002280499536	56.451590231645824
EMITUQ	propylamine	59.08352461	55.73932941137041	56.25299080620278	55.00892830937844	56.45717269512272	54.452540161536085	54.28307434568105	55.71456130460057	56.57660631400071	56.79456728736062	56.537370571528825	55.78171412067822
ERUFUS	1-butene	54.05384269	33.62130369542617	36.74646062463842	40.25740896184928	39.42225128847137	32.54692993927167	40.55406542391476	38.88832859626141	37.04265724808062	40.165816861347686	42.230678742095115	38.147590138135655
ERUFUS	1-methyl-3-buten-1-ol	53.36212831	53.70661511297247	54.13667938443703	61.616267744925985	57.82217350373889	55.65200072299885	54.49528015480186	54.753179154186945	56.61539185063236	55.964145322336734	54.33640943243127	55.90981423834624
ERUFUS	1,3,5-heptatriene	66.75844144	52.452631531944164	51.94679379989715	59.01942896521337	50.10107491816595	50.86780054336865	50.03018841037747	57.026822068616816	53.00251827472589	54.016735339684885	50.0534052969309	52.851739914892526
ERUFUS	2-hexene	52.5484309	56.17618596228599	41.76801344249817	44.67445117819676	48.98912390927787	45.49305154649263	44.985474145560744	49.478959840450266	48.999944247392996	45.8125017100759	40.52494491653217	46.69026508987635
ERUFUS	2-methylpentane	44.71767767	34.9776046109303	27.853832096456518	27.947632570438724	27.84015989329361	27.832469394542752	27.84854199174708	28.464025457330692	27.842783193647854	27.869427679948117	27.878170830733602	28.635464771906925
ERUFUS	4-methyl-4-pentenal	64.88169137	62.69560342460137	60.86017913609083	59.880346881729395	54.04532153724319	45.828255257408046	62.84416256163069	61.70339419159664	62.6869617111066	62.30809036351603	60.25904941195132	59.31113644768741
ERUFUS	5-hexen-2-one	58.17882966	59.73939261884339	59.32038842480995	62.586780051263986	56.25406517926606	43.87758001507398	62.43297680144339	58.92238052018016	58.743388335846696	62.310725690000076	59.67493070148215	58.386260833820984
ERUFUS	isobutene	43.93029101	41.011737613742355	45.76065589485359	41.11884429517087	43.659300058813635	37.91586648896888	40.05461143181491	41.44090775194065	45.20864974539417	41.781533938821404	44.7912441674238	42.274335138694425
ERUFUS	propionaldehyde	56.09031337	62.33492382407863	58.84734028709858	59.28365253482295	55.56687000100271	62.23532999539382	62.30932042968946	60.48639763790764	61.023092635048286	62.15851628767873	62.00537228186377	60.62508159145845
ERUFUS	1,5-hexadiene	48.5899601	44.15639790433372	51.69976263802483	49.14420531302588	42.90371843457251	39.792514939409344	41.97906982015351	45.91892924608296	45.08327383509333	37.2988700233557	40.26988880140817	43.82466309554599
ERUFUS	propylamine	59.90452243	54.27394826293572	55.463091866116514	53.99596908196682	48.98916678556345	53.14001539952908	55.77848432096199	52.316245836550735	61.885044233377876	52.13297589047141	54.34174727918595	54.23166889566595
ESEVIH	1-butene	43.18131178	41.70590160655475	40.19254877746126	40.40422431846693	42.5177852162048	41.175642950413156	39.071177670898074	41.29693250957344	42.2286618847798	41.4085601115816	39.31145684130017	40.9312891887234
ESEVIH	1-methyl-3-buten-1-ol	76.99591452	67.05149104968564	68.00409578580216	64.08183449639057	65.86360644204981	65.67853232129858	67.03629874664858	64.27734666307452	71.44840934029786	63.92874992616499	65.8298376928211	66.32002024642338
ESEVIH	1,3,5-heptatriene	67.06915806	73.00629366006108	67.62117732687992	70.62823336914876	70.05515600612001	67.46934209923556	69.63467443794381	70.09152590739676	69.04245041431821	71.58541389504673	72.06526800891875	70.11995351250695
ESEVIH	2-hexene	62.50248631	61.65297448431453	58.70972877620548	59.916827240577724	60.503859589202044	58.331235338624644	60.08648128611634	58.65821585336216	59.87752076028798	62.07248479082499	59.49327985117869	59.93026079706946
ESEVIH	2-methylpentane	64.66360425	64.22394054648962	64.06025198171218	63.77461485888489	64.05842079132911	66.22554715105571	64.01472377254164	64.17565069340597	64.17723378215281	64.18103751582274	64.18855106482258	64.30799721582173
ESEVIH	2,2-dimethylbutane	62.32453285	62.6663812943204	63.21383118160193	62.90182407429267	63.04590614429369	63.719463494078894	63.868083291654976	61.754240363539154	63.77501162188514	62.103983240564936	63.41191639548984	63.04606411017217
ESEVIH	4-methyl-4-pentenal	77.94761603	72.0029803273503	71.63600868629636	71.6935963902808	70.61097362574885	70.131876397412	70.92317869796997	73.3400822928515	71.84460422243055	74.09282346734824	72.9962605836996	71.92723846913881
ESEVIH	5-hexen-2-one	75.84699201	72.943152265917	73.35588338143178	73.71089513816976	73.57767835181087	73.06616249557746	74.46871142564396	74.24670770845692	72.95173291145436	73.79346514438527	74.28444028073865	73.6398829103586
ESEVIH	dimethylethylamine	55.26793519	54.939397473355875	50.735444660595086	51.28303766156603	55.68121414902096	53.13939462082777	49.25448367336405	51.32529984598759	51.33812463413019	51.22772089923975	50.43735682443167	51.93614744425189
ESEVIH	isobutene	43.49895172	41.71778074436915	40.741191577680546	41.55048303798531	42.419146543217444	42.12837724342376	40.57239435922164	41.64811782767805	42.805332274862685	41.89779174136716	40.026684259146116	41.55072996089518
ESEVIH	methyldiethylamine	64.75730297	63.63015221462245	58.28087968327808	59.50798831842728	64.12703102225882	58.343219782374106	57.49508602485196	57.70048720349745	58.05210592133159	57.14985755250533	56.082830327417106	59.036963805056416
ESEVIH	propionaldehyde	53.20068303	54.225368760173595	54.18381156796323	53.24447350054562	53.28885601225041	52.07244969696605	53.95029527604394	53.363082871642156	54.02701116757044	54.46266717477037	53.51397399276027	53.633199002068615
ESEVIH	3-methyl-1-butanol	78.15718251	75.50928276474589	76.2003709347574	73.07009405707322	73.34790844316007	72.77750676497473	73.80334882235701	71.72184223882827	76.18635493245188	71.4556565469922	75.22045789807629	73.9292823403417
ESEVIH	1,5-hexadiene	59.85765687	59.30221951535854	56.70974064739616	58.611052431488645	61.667099351233986	59.33786694727233	59.254573022402454	59.81009066559436	58.286708861655555	59.34151530352987	59.45623815702594	59.17771049029578
ESEVIH	propylamine	53.63457975	55.678271627284104	53.777511582646255	54.451744824237004	57.14441740989637	56.464858932787884	54.896925750038754	55.66322184421755	54.37802599619996	54.386369101926256	52.651140328526054	54.949248739776024
EXEWAG	1-butene	37.96003566	36.16203313223207	33.950005268656795	35.14032181221074	35.02713525164735	35.06744429861734	34.06876099068239	35.37696111355493	35.390312296979864	34.70494851283639	33.88531708750967	34.877323976492754
EXEWAG	1-methyl-3-buten-1-ol	57.6744497	50.37649122266775	52.511924419806114	51.80661350246486	52.42041761298086	50.86024167971338	53.16084686652654	51.19010389205303	53.457687650299064	53.05523331582367	52.40276916463986	52.124232932697524
EXEWAG	1,3,5-heptatriene	58.10472424	62.207935845971726	62.818706612421515	60.60425213111742	62.63600164300502	63.04337604168545	62.72321140735823	62.50821926509364	62.40272071022922	61.53272692535409	63.07720466841203	62.355435525064834
EXEWAG	2-hexene	53.46575942	50.671169258504605	50.05894613798218	50.61413291556888	49.3197546569191	49.135287031941814	51.39814805055605	49.98813295331048	51.742676297173546	52.12204537372088	51.313632408762096	50.63639250844396
EXEWAG	2-methylpentane	53.89354338	53.25812294175324	52.8853610520751	53.10139864235717	53.09625162937557	53.043956375924836	53.11746461814102	53.282851226087544	52.8922181912291	53.18140919114595	52.99581335522487	53.085484722331444
EXEWAG	2,2-dimethylbutane	50.47737246	52.23837712918493	51.41746059202302	51.038445875390366	53.27321039948085	52.09395185968429	51.247690097551946	52.85134162728242	51.01784511891411	50.94147208752636	51.786285628066615	51.79060804151048
EXEWAG	4-methyl-4-pentenal	63.57542685	61.645060011724276	63.027659358976784	62.857179008891	62.17185056699438	61.07204935428393	61.60527862401206	61.81968054490068	61.60381991359935	62.55269806959858	62.593396007899905	62.094867146088085
EXEWAG	5-hexen-2-one	64.13053959	63.65095548792477	64.688444976124	65.57753544243977	64.34692794713384	63.23785134700615	64.97882241825032	63.19019313183833	63.981746220731566	64.5923659935843	64.24236396805178	64.24872069330848
EXEWAG	dimethylethylamine	49.11701175	48.48043957551958	45.41630902909246	45.830122551582015	48.93333091281483	47.9782789589744	47.93702268163466	48.07516935977778	46.84782283019541	45.848653595079966	47.99372609770644	47.334087559237744
EXEWAG	isobutene	37.80621035	37.255678126871025	35.16278713262423	36.53028153499942	36.9817497582988	36.615132389417475	35.59029096424167	36.50566603469972	36.33170578968845	36.34824732674903	36.65121444108588	36.39727534986757
EXEWAG	methyldiethylamine	57.03474017	51.33191363186635	48.28657259377115	48.90026627454428	52.80212281325937	51.27799948842017	50.11781626373318	51.16881053361988	50.697163898483	49.073779193963254	52.49920158902333	50.6155646280684
EXEWAG	propionaldehyde	44.282530200000004	43.32786591559447	44.347985155679616	43.51538667332409	43.09630556694836	42.284395811111814	42.54418126808757	44.4851951135464	43.70948220973935	44.80552521113979	42.88046936122882	43.49967922864003
EXEWAG	3-methyl-1-butanol	59.29349823	57.89158006858493	58.76232218465014	56.54707983551353	61.255949877140516	58.028620752413445	58.33412023579053	59.7136217157742	59.078980996879	57.61579724111035	60.13621403005305	58.736428693790955
EXEWAG	1,5-hexadiene	51.38144201	52.70585843181228	50.824840294463684	50.43162804676257	51.303009305783505	51.422119455893565	50.77599104238115	50.26797384312593	50.50691401055109	48.50692944705105	49.77277213434398	50.65180360121688
EXEWAG	propylamine	46.26844635	44.20622671165202	43.699760666479605	44.63341633136315	43.69568372924057	44.56643173931088	43.83008373826854	44.93464280726768	45.165489787361054	44.69860448916011	43.83337923599251	44.3263719236096
EZABEN	1-butene	46.89941376	43.64132684177821	41.38564574116272	41.0077982233725	39.600858711981466	34.78209731911259	39.88218596940684	38.78353058088183	44.193894317662	40.326047437455586	43.53986176397311	40.71432469067868
EZABEN	1-methyl-3-buten-1-ol	80.29036533	76.31239922504354	78.79115736787287	81.58068320601834	75.54986922688482	78.90965766739892	78.95461786089118	76.97040663039603	77.7283516186051	77.97302108487912	80.03317942935051	78.28033433173404
EZABEN	1,3,5-heptatriene	73.52546552	73.79387690964502	72.54160668310075	79.99428519668103	81.54292301894401	79.44828565713394	76.10444979180245	77.03798946650382	75.4515324869912	73.25665406404286	74.50416455951269	76.36757678343578
EZABEN	2-hexene	66.59942115	59.19199795214399	62.154930281468445	57.47978104804441	64.23314102924287	60.462624145163495	63.40329790376046	61.789792909123655	55.09722542479233	59.80242039535546	54.52276654874361	59.813797763783874
EZABEN	2-methylpentane	62.77991066	62.544860547793874	61.09079674881471	61.18067321414225	63.26853496430784	60.82468213756672	60.95302740037544	61.26630494344092	61.15331417904335	61.211943823543336	54.08215849008691	60.75762964491154
EZABEN	2,2-dimethylbutane	17.88898868	40.25152725900999	44.563691087081686	45.385302136871346	43.59499560196357	45.56683096767891	45.12552899563421	37.901438091820275	40.83991733045004	40.87823983706676	25.215872419262645	40.93233437268395
EZABEN	4-methyl-4-pentenal	86.86573302	84.12257723388342	82.95422001404313	89.16647679601343	88.85696909860977	88.3405264810998	86.16338327041231	89.98767261285548	88.88663045087918	84.72537945707539	82.79575488849883	86.59995903033708
EZABEN	5-hexen-2-one	88.33879344	92.0232286730964	87.7676614137095	95.3393354193653	89.02093233635084	96.65231722452982	92.35907698841338	94.94679921354198	95.15290503193476	88.79591164944854	91.09234068629868	92.31505086366892
EZABEN	dimethylethylamine	60.82908452	58.14711140177416	53.68081638358738	58.62822353376046	60.73157997396368	59.2918994122017	62.01487331272556	55.941072644497886	59.859723571982755	54.22192347587257	56.34356875999853	57.88607924703647
EZABEN	isobutene	49.65778908	47.80126119399254	43.929340457730696	47.52402736224484	45.683621714447376	44.37646673478295	44.35677097294553	44.977776814597114	45.5025508509437	42.45857551637488	46.68658295957274	45.32969745776323
EZABEN	methyldiethylamine	61.76837213	46.589511334873656	46.143351222946	45.01154900234688	52.052049462677466	46.877243281146114	44.853494097912716	52.019177572329696	58.86062522462463	46.28141418098596	35.57230800228898	47.42607233821322
EZABEN	propionaldehyde	68.37530034	63.34375294917516	62.953643191426664	63.42540778018427	63.13119274193394	63.24295230379887	61.71211839180459	64.37488832972186	64.13139844311294	65.64013063287238	62.75478758817519	63.47102723522058
EZABEN	3-methyl-1-butanol	85.15687973	70.55785497475473	76.22209390743983	74.40885545227619	77.8532431039722	73.62432929694751	77.73609277781337	76.68212600101178	75.24301175457074	78.29957559681013	72.04806471319382	75.26752475787903
EZABEN	1,5-hexadiene	64.38250325	60.57839650777338	59.44473050275557	55.59952078693783	59.5539624914084	63.95446994519935	63.34982989676317	54.411889797082566	60.56196034747459	61.89088659670809	47.54961908555799	58.68952659576608
EZABEN	propylamine	68.43414422	64.39213439219269	64.06599580825429	63.209934109427394	61.96999034523576	63.589941422739365	65.06126122407528	67.1308638584757	65.83440120702761	64.14126509122678	65.64024312172636	64.50360305803812
EZUCIM	1-butene	45.22849592	42.735386439898924	42.172701125818044	41.69233306043205	43.237436948123644	41.85823560759495	41.0135836406927	41.48231173324551	42.8266062585841	42.018849779543956	40.38930208912714	41.9426746683061
EZUCIM	1-methyl-3-buten-1-ol	90.26053702	72.90906027523174	73.54657985404526	71.81947909791445	73.2337987476292	72.57714606142866	69.49208189487813	72.61771641352748	73.76040668309787	74.15865556723311	64.2930693517218	71.84079939467077
EZUCIM	1,3,5-heptatriene	71.18693338	76.12356950149122	75.21153224792342	77.96167971343193	77.74098638689684	76.61347368029249	75.5121806339594	78.5475895133411	76.96524369634598	74.80059787488233	78.2217135556857	76.76985668042504
EZUCIM	2-hexene	65.30691458	62.97309925332936	62.838094570081495	62.329129028744894	60.94255337002542	61.69366081918087	61.189624744309114	62.86672272062308	62.07342885289239	63.71905128860257	62.181145273949404	62.280650992173854
EZUCIM	2-methylpentane	66.65289671	65.54288772184866	65.21272412327959	67.01679398870472	65.39184457499066	65.62120711471972	65.42245104701846	65.52677294397255	65.33877566617217	65.33849853514283	65.52240382573703	65.59343595415865
EZUCIM	2,2-dimethylbutane	59.2778206	63.21294749416268	62.81991201499406	65.21282473955844	64.58238194820774	63.58569969325931	63.603640922099196	63.01712040390758	63.191188251888335	61.453085222210305	62.12609038089424	63.280489107118186
EZUCIM	4-methyl-4-pentenal	82.42368086	79.31119316388298	79.25944145676316	79.95205570466949	79.55297619343116	79.67579322345635	78.4085166465544	79.1880535385945	79.61611217848532	79.1732230442856	79.44487983607094	79.35822449861939
EZUCIM	5-hexen-2-one	80.34527902	81.44382712331434	81.42655211836066	80.97317764877238	80.82675567226276	80.99264292965147	81.24239083243009	81.94013856421036	81.40846253325773	80.59939477658617	81.16419975484496	81.20175419536909
EZUCIM	dimethylethylamine	59.67246663	55.41114928252871	56.09821751680415	57.371141598052375	56.84052255761679	56.8637221448298	58.059911579349745	56.633259621874956	56.27034852826425	57.39096023534036	58.18380917438201	56.912304223904314
EZUCIM	isobutene	45.85716677	44.15669118318734	44.42236316110279	44.22281828452946	44.49102549268722	43.45785036520785	42.80825469071555	42.7838070457978	43.4033626692904	43.55506684331177	42.795571522413	43.609681125824316
EZUCIM	methyldiethylamine	66.74638523	61.968027170357054	62.00269388196706	62.158398128794325	62.334142870326026	62.769328775857524	62.62375452218895	61.28992765493702	62.95643865335645	63.29256747567402	62.825226794339386	62.42205059277978
EZUCIM	propionaldehyde	55.9083195	53.37378432821214	53.346812946046114	54.557249291998566	54.46206990695121	54.79969100555476	53.461234001078154	51.50429484574699	53.448142845208835	55.59367101947318	52.41432646017361	53.69612766504436
EZUCIM	3-methyl-1-butanol	88.42960349	82.38775575777714	83.12522036999516	81.60261516382671	84.26047169150766	81.86030712519026	78.70629772032241	82.4400502566563	79.71823833965504	81.05554822108262	74.37472323651974	80.95312278825331
EZUCIM	1,5-hexadiene	62.44922615	60.5146215389323	58.05623491893779	61.27859611948686	60.92984963132224	59.343576891131534	61.953273120790065	59.994642556838095	59.57115020445403	58.28035184220674	61.79620416460873	60.171850098870834
EZUCIM	propylamine	59.65137995	56.07536379575079	56.77357350256209	55.97380098053908	56.034737063498454	57.11480259648715	55.21368622004437	55.85043670870053	58.67916386692036	56.17465847189563	56.325160260539725	56.42153834669382
FAGREM	1-butene	38.30150363	37.31697963532388	35.66972613443912	35.192781070351835	37.16873406938972	36.61278376893338	37.20326050669367	36.499346350501746	36.36638523132261	35.21951390644363	34.98084352667002	36.223035420006966
FAGREM	1-methyl-3-buten-1-ol	66.14092761	58.13686827523307	57.41260760639485	58.544430945588324	57.82461093009033	57.07695113140389	56.98391709311181	55.845447907339846	59.04499701953235	57.99726064413724	58.39584908389247	57.72629406367241
FAGREM	1,3,5-heptatriene	58.82193032	61.52934257562057	59.189777081629416	58.47459133076653	59.20824185649399	61.66852293431653	58.15309242465834	60.27515140521072	60.9531402865963	62.41544264566283	61.67607033487536	60.35433728758305
FAGREM	2-hexene	54.68408987	51.77673748437976	53.47928418146098	51.43055655068161	52.883247205342265	51.991106848490425	51.237141061609414	51.85535961306924	54.554879101791954	52.64894390231836	53.752827842876634	52.561008379202065
FAGREM	2-methylpentane	56.19544034	56.497051477795296	56.45494864980174	56.47108518400461	56.45849669168939	56.51937022365041	56.615279538027934	56.245207007679205	56.55997204686167	56.447906366389496	56.42107116484038	56.469038835074016
FAGREM	2,2-dimethylbutane	54.24386675	55.77580541475763	54.88408378525182	55.46638030101374	54.365766199792084	55.71721641611689	55.28959023338845	56.16003014035244	55.2975280863002	55.63512724033299	54.95967592204616	55.355120373935236
FAGREM	4-methyl-4-pentenal	64.98702832	61.25255592904036	60.4719908424123	59.05497639271139	58.85540868662337	63.118753333368694	59.00527362488427	61.9585981155701	61.25909228101029	60.963214116250846	60.63781925435782	60.657768257622955
FAGREM	5-hexen-2-one	60.81921501	63.51708152450753	61.471199017892054	62.38717168159334	61.3829736703764	63.036402861030595	61.12882288777258	62.521887701283624	62.63824981848238	62.38614369675904	64.7064397157778	62.51763725754754
FAGREM	dimethylethylamine	48.49093342	47.74550126291913	49.02408302783875	43.13581595477353	45.9828207994545	46.33409450791731	47.13539635686436	47.021131258776244	47.83840573280541	47.714950747882625	49.15719417019255	47.10893938194244
FAGREM	isobutene	38.16769674	37.93868152245204	35.964160954203564	35.849233741788815	38.281193875902524	37.16624717738503	37.735798389752404	37.334872127316466	37.26593999318345	36.80977650243476	36.27736982678704	37.06232741112061
FAGREM	methyldiethylamine	57.17229061	54.086649741075725	54.46800178831468	50.263407185494536	55.06654529034791	53.14408837565486	53.58896756232022	53.83997529684604	53.02104850618246	53.676064072687744	55.820661316207996	53.697540913513215
FAGREM	propionaldehyde	41.99713864	42.23000741357206	44.0469995704586	41.63261366091827	41.719920779643296	44.00062436549584	42.2132373569774	43.463903846863005	43.43965695679934	43.38796558324933	41.169098810619545	42.730402834459674
FAGREM	3-methyl-1-butanol	70.88478563	67.04851210950115	64.02003952078535	65.4053111209048	66.02209838376459	64.41413587726485	64.76517632769902	66.81485900145572	65.41378466852355	65.75889402000492	68.82849283187417	65.84913038617782
FAGREM	1,5-hexadiene	52.49781687	53.738509335437634	53.68698529870077	51.48079917771875	53.528526467448	52.2611273045379	53.809405743471956	53.228671578946255	53.9049387969511	54.48185247445769	52.00704938074386	53.21278655584139
FAGREM	propylamine	46.80409531	44.041171593710345	45.51925166881169	45.60326473891316	45.55204679262442	44.28501113725414	44.98461242768134	45.59269526670039	44.89403880248354	44.69073628237104	45.51090049186643	45.06737292024165
FAKLOU	1-butene	32.34765132	31.495377888123326	28.90266367894063	30.15411027531575	30.579983047791917	29.364411172182905	29.048540206947724	30.800136402624485	31.180633519085774	29.22590883775835	29.28620779200443	30.003797282077528
FAKLOU	1-methyl-3-buten-1-ol	49.62919725	48.02459308476493	47.237168040955765	48.385237232175776	47.04294741761774	47.17407113353778	46.433150595574766	44.274719843030674	48.09365893245773	47.509894134731915	47.965751068943796	47.21411914837908
FAKLOU	1,3,5-heptatriene	49.5852422	50.21821415198264	49.31797174916619	49.35635988722014	51.887505285708876	51.946897234166244	50.02896179659445	50.178832377020655	50.56046146192937	47.471696373743775	50.93730102892419	50.190420134645656
FAKLOU	2-hexene	46.16641296	44.34834915126475	46.86759575405492	44.602299268968004	43.368638192419255	44.20504710536914	44.94694759339347	44.20015649805444	46.45990694284095	45.21373178858921	44.93649375394252	44.91491660488966
FAKLOU	2-methylpentane	46.28351855	45.0181887095586	45.83546951070567	45.8545077536519	45.84717068802528	45.668640392956554	45.84152141627695	45.841634972117504	45.872677410826824	45.85239869767956	45.85610699555455	45.74883165473534
FAKLOU	2,2-dimethylbutane	42.51785506	44.42976089779039	43.848741381926374	44.244766054273526	45.095371384167656	44.63132770412732	44.03080094644614	44.91570865320355	44.05591468249974	42.25501084969376	44.0101021734591	44.15175047275876
FAKLOU	4-methyl-4-pentenal	56.91531241	51.15397825150118	51.71688577873364	49.64008110485508	48.82190576788716	52.64404226460982	49.85354176411721	56.140798128958544	51.99022134439556	52.80235497079755	51.58840496107659	51.63522143369322
