MOF	molecule	K	K_predict
DUBWON	2,3-dimethylbutane	2.97134	1.0616969902778204
DUBWON	3-methylpentane	5.9836800000000006	5.852057332363952
DUBWON	propyl alcohol	0.19362100000000002	0.2938190394697137
DUBWON	4-methyl-1-hexene	46.2666	21.620955129510335
DUBWON	methyl propyl ketone	6.911160000000001	2.10906806004094
DUBWON	4-methyl-4-penten-2-one	672.327	541.3593216846746
DUBWON	4-hexen-2-one	1485.81	1970.492449865228
DUXZIG01	methane	4.26e-06	2.533879494794897e-06
DUXZIG01	hydrogen cyanide	1.34e-05	1.5187364260556904e-05
DUXZIG01	ethene	1.7199999999999998e-05	1.2746358238957207e-05
DUXZIG01	ethane	2.7300000000000003e-05	1.8256440178976178e-05
DUXZIG01	acetonitrile	6.659999999999999e-05	7.297555186805115e-05
DUXZIG01	acetaldehyde	6.28e-05	7.025773683315184e-05
DUXZIG01	dimethyl ether	8.51e-05	7.817621097335718e-05
DUXZIG01	propene	8.37e-05	8.969901234811326e-05
DUXZIG01	propane	0.00010196100000000001	9.772555303437855e-05
DUXZIG01	propionitrile	0.000195501	0.00019228429251332753
DUXZIG01	dimethylamine	0.00016067799999999998	0.00013607114751772395
DUXZIG01	isopropyl alcohol	3.54e-05	5.9927627296025824e-05
DUXZIG01	neopentane	8.32e-06	5.1367796144887055e-05
DUXZIG01	propyl alcohol	1.89e-05	3.642541663980949e-05
DUXZIG01	acetone	0.000402732	0.0005367882615292021
DUXZIG01	methyl tert-butyl ether	9.07e-06	4.706488381340343e-05
DUXZIG01	isobutane	0.000148928	0.00011773233037238177
DUXZIG01	methyl isopropyl ether	0.000549021	0.0004628655159865408
DUXZIG01	methyl propyl ether	0.00130195	0.0005541106525858626
DUXZIG01	4,4-dimethyl-1-pentene	2.09e-05	0.000300043547824026
DUXZIG01	isopentane	0.000498945	0.00016746382594140443
DUXZIG01	2,3-dimethylbutane	0.0008526510000000001	0.00041998431885021764
DUXZIG01	methyl propyl ketone	0.000145095	8.088622782363933e-05
DUXZIG01	4-hexen-2-one	0.0119087	0.010862228297921956
DUXZIG01	4-methyl-1-hexene	0.00502723	0.0018719784281148032
DUXZIG01	1,5-heptadiene	0.020424599999999998	0.009272079875370267
DUXZIG01	4-methyl-4-penten-2-one	0.00867183	0.004833060637843497
EBEMEF	hydrogen cyanide	1.3300000000000001e-05	1.70356685218781e-05
EBEMEF	ethene	1.7100000000000002e-05	2.2102577553814543e-05
EBEMEF	acetonitrile	6.51e-05	7.361909962558964e-05
EBEMEF	acetaldehyde	6.28e-05	9.048860243063343e-05
EBEMEF	dimethyl ether	8.46e-05	0.00011958592150094628
EBEMEF	propene	8.340000000000001e-05	9.600494497621773e-05
EBEMEF	propane	0.000101897	0.00010702059704407251
EBEMEF	propionitrile	0.00019371599999999997	0.00018665755663342025
EBEMEF	ethylamine	0.00013426899999999998	0.00015874285303409092
EBEMEF	dimethylamine	0.00016041700000000002	0.0001044980162429942
EBEMEF	isopropyl alcohol	3.570000000000001e-05	3.9409581152885155e-05
EBEMEF	propyl alcohol	1.9e-05	2.4257052385177147e-05
EBEMEF	acetone	0.000408506	0.0003438055259487996
EBEMEF	methyl tert-butyl ether	8.23e-06	3.1811916034356547e-06
EBEMEF	methyl isopropyl ether	0.000545446	0.00023551980833787304
EBEMEF	4,4-dimethyl-1-pentene	1.62e-05	4.275730842258624e-06
EBEMEF	methyl propyl ether	0.00129374	0.0012936156790670657
EBEMEF	2-pentene	0.00132776	0.0016922118414165414
EBEMEF	isopentane	0.000503265	0.0005590631222072304
EBEMEF	3-methylpentane	0.00174158	0.0024151988038424808
EBEMEF	2,3-dimethylbutane	0.00084646	0.0005836688870419743
EBEMEF	methyl propyl ketone	0.000143098	0.00012167891590368267
EBEMEF	1,5-heptadiene	0.0202106	0.0353787307952209
EBEMEF	4-methyl-4-penten-2-one	0.0085939	0.01934290245861223
EBEMII	methane	7.88e-06	6.262507296775968e-06
EBEMII	ethene	5.88e-05	5.2205412759868676e-05
EBEMII	ethane	0.000117807	9.179176995604287e-05
EBEMII	hydrogen cyanide	0.00043922300000000003	0.000325515827587869
EBEMII	propane	0.0009015560000000001	0.0011180154322296754
EBEMII	acetonitrile	0.00439061	0.0054079462585561065
EBEMII	acetaldehyde	0.00465575	0.007881140038531262
EBEMII	isobutane	0.0008260569999999999	0.0010929323805305925
EBEMII	propionitrile	0.0126625	0.02354132840209484
EBEMII	4,4-dimethyl-1-pentene	3.34e-06	2.4141821990436924e-07
EBEMII	acetone	0.018623400000000002	0.055199800692925086
EBEMII	dimethylamine	0.0111638	0.008542118575031874
EBEMII	2,3-dimethylbutane	0.000133421	0.00025324829952737683
EBEMII	ethylamine	0.020837	0.01327199564802619
EBEMII	methyl propyl ether	0.0304022	0.06911849089448824
EBEMII	methyl isopropyl ether	0.0465557	0.035213678057639954
EBEMII	2-pentene	0.057538099999999995	0.08985637139751411
EBEMII	3-methylpentane	0.0105089	0.019065898675382977
EBEMII	propyl alcohol	0.0187199	0.017150717962636723
EBEMII	isopropyl alcohol	0.045572	0.016324329995542577
EBEMII	1,5-heptadiene	0.857582	0.638982165612175
EBEMII	4-hexen-2-one	1.8200900000000002	7.296807778061072
EBEMII	4-methyl-4-penten-2-one	2.0765599999999997	0.9167671284830221
ECAHAT	ethene	2.7600000000000003e-05	3.262128455233002e-05
ECAHAT	ethane	4.0799999999999996e-05	3.240652112222097e-05
ECAHAT	methane	1.99e-05	2.1852153783101796e-05
ECAHAT	propene	0.00013552399999999999	0.00018624077370391637
ECAHAT	propane	0.000193375	0.00019227214922610725
ECAHAT	acetaldehyde	0.000181626	0.0003037130196696255
ECAHAT	propionitrile	0.00044652	0.0009880949443465145
ECAHAT	dimethylamine	0.000406695	0.0004033086732888344
ECAHAT	ethylamine	0.00044761	0.0005593073713871435
ECAHAT	neopentane	0.00200885	0.0026701302984669306
ECAHAT	isopentane	0.00268752	0.0029989023418213645
ECAHAT	isopropyl alcohol	0.000267879	0.000404708190767781
ECAHAT	propyl alcohol	0.00010687899999999999	0.00015810487584297316
ECAHAT	methyl isopropyl ether	0.00233688	0.0034434964270631226
ECAHAT	methyl tert-butyl ether	0.00522251	0.003754342194647415
ECAHAT	3-methylpentane	0.00929624	0.006888156886599035
ECAHAT	2,3-dimethylbutane	0.0107851	0.008701047925024998
ECAHAT	4,4-dimethyl-1-pentene	0.0179701	0.02697307878577145
ECAHAT	methyl propyl ketone	0.000183014	0.00034595041196972914
ECAHAT	4-methyl-1-hexene	0.026716000000000004	0.029004165707530036
ECAHAT	4-methyl-4-penten-2-one	0.0219794	0.020248581529193642
ECAHAT	acetonitrile	0.000572947	0.0004604542189179938
ECAHAT	4-hexen-2-one	0.0264311	0.03990075344325835
ECAHAT	hydrogen cyanide	0.05846369999999999	0.003509448293458404
ECIWUJ	ethylamine	5.2e-14	1.6103670160323908e-13
ECIWUJ	ethane	1.06e-10	1.53762727308363e-10
ECIWUJ	ethene	5.14e-09	5.615199496382903e-09
ECIWUJ	methane	2.4399999999999996e-07	5.350754578853202e-08
ECIWUJ	dimethyl ether	2.17e-09	2.00895551701917e-09
ECIWUJ	acetonitrile	2.11e-08	1.690789991355452e-08
ECODEG	methane	4.5600000000000004e-05	3.0133726728225904e-05
ECODEG	hydrogen cyanide	0.000701982	0.0005048637543650168
ECODEG	ethane	0.00188112	0.0011373355822467655
ECODEG	acetonitrile	0.0127036	0.030519296970855675
ECODEG	acetaldehyde	0.0181516	0.04794464969776041
ECODEG	dimethyl ether	0.021427	0.052185321610727135
ECODEG	propane	0.035038599999999996	0.020325866354140736
ECODEG	propionitrile	0.163206	0.5115101088955832
ECODEG	neopentane	0.014470199999999999	0.018568517194413454
ECODEG	ethylamine	0.13030899999999998	0.11498607450622181
ECODEG	isobutane	0.16237200000000002	0.18553352273507503
ECODEG	isopropyl alcohol	0.0431029	0.08769469064534127
ECODEG	methyl tert-butyl ether	0.05996030000000001	0.07222840968098075
ECODEG	methyl isopropyl ether	0.96293	1.6940673447587953
ECODEG	propyl alcohol	0.31547600000000003	0.16945570133095955
ECODEG	methyl propyl ether	3.9139199999999996	0.8565614659679471
ECODEG	isopentane	1.21965	0.8031617122943285
ECODEG	2-pentene	5.8491800000000005	3.538424601612414
ECODEG	3-methylpentane	5.42948	5.440775016286118
ECODEG	methyl propyl ketone	4.40536	5.5093392203513245
ECODEG	1,5-heptadiene	385.49699999999996	232.97371657694717
ECODEG	4-methyl-1-hexene	36.1469	23.86474860282862
ECODEG	4-methyl-4-penten-2-one	129.14600000000002	144.78100797517703
EDADIX	methane	2.07e-05	1.0730757882728054e-05
EDADIX	ethene	0.00018774099999999998	0.00013812191909745336
EDADIX	hydrogen cyanide	0.000360203	0.00024340008269548323
EDADIX	ethane	0.00037148300000000003	0.00015429806456090069
EDADIX	propene	0.00239171	0.002864090470784138
EDADIX	acetonitrile	0.00492533	0.008261060413798043
EDADIX	acetaldehyde	0.00523728	0.009316150038285644
EDADIX	dimethyl ether	0.00380001	0.006680918008356732
EDADIX	ethylamine	0.00629597	0.02211414131412787
EDADIX	dimethylamine	0.00982274	0.015909446618667136
EDADIX	isobutane	0.00271556	0.0013655974917449153
EDADIX	propionitrile	0.0349966	0.05619140299980918
EDADIX	methyl tert-butyl ether	0.00011444399999999999	0.0003540962691463727
EDADIX	isopropyl alcohol	0.00424878	0.010082222192543058
EDADIX	propyl alcohol	0.00230388	0.009996951242001437
EDADIX	acetone	0.118974	0.20674080667706693
EDADIX	isopentane	0.017162	0.020562663652910016
EDADIX	methyl isopropyl ether	0.0338083	0.057607621159836295
EDADIX	methyl propyl ether	0.28699	0.0462533667733878
EDADIX	4,4-dimethyl-1-pentene	0.00105884	2.8010529825588463e-05
EDADIX	2-pentene	0.349876	0.27992895148493485
EDADIX	3-methylpentane	0.069999	0.14609665213073786
EDADIX	methyl propyl ketone	0.315456	0.08424414964769963
EDADIX	4-methyl-1-hexene	0.6640020000000001	0.9290187719179325
EDADIX	4-methyl-4-penten-2-one	10.198	29.108127522655025
EDADIX	4-hexen-2-one	67.4466	39.43880870718005
EDUSIF	methane	3.92e-06	3.788143316910243e-06
EDUSIF	ethene	1.0800000000000002e-05	1.068509991140849e-05
EDUSIF	ethane	1.57e-05	1.4174929671331756e-05
EDUSIF	hydrogen cyanide	1.1e-05	1.1379939541459822e-05
EDUSIF	propene	4.0600000000000004e-05	4.781010282664253e-05
EDUSIF	dimethyl ether	3.5499999999999996e-05	3.669732840245846e-05
EDUSIF	acetonitrile	3.87e-05	4.209646708509912e-05
EDUSIF	ethylamine	6.21e-05	6.065637461191759e-05
EDUSIF	acetaldehyde	4.3200000000000007e-05	5.455697596630689e-05
EDUSIF	isobutane	0.000151451	0.00013232269011572331
EDUSIF	propionitrile	8.9e-05	0.00010864895913322473
EDUSIF	propyl alcohol	1.09e-05	1.262464736891955e-05
EDUSIF	neopentane	0.000306402	0.0003533996868937649
EDUSIF	methyl isopropyl ether	0.000297436	0.0002992993985644881
EDUSIF	methyl propyl ether	0.00032929199999999996	0.00028243602006371393
EDUSIF	methyl tert-butyl ether	0.0005592759999999999	0.0005646848820733114
EDUSIF	2-pentene	0.000448256	0.000412779597622729
EDUSIF	isopentane	0.0004984480000000001	0.0006714041574941597
EDUSIF	2,3-dimethylbutane	0.00145202	0.0012790433225340013
EDUSIF	3-methylpentane	0.00159687	0.0015337117206016718
EDUSIF	4-methyl-1-hexene	0.00381071	0.003388223908501832
EDUSIF	1,5-heptadiene	0.0038349000000000005	0.003427299898949651
EDUSIF	4-methyl-4-penten-2-one	0.00272143	0.0025131309134841756
EDUSIF	4-hexen-2-one	0.00338819	0.0030201355030602035
EKOPOK	methane	2.48e-05	0.00011336649897337514
EKOPOK	ethene	0.000356265	0.000584672470125933
EKOPOK	ethane	0.000975993	0.0040137062999711865
EKOPOK	propene	0.012009299999999999	0.008395435449758995
EKOPOK	propane	0.0253001	0.12760910048975369
EKOPOK	2,3-dimethylbutane	10.7809	22.302958215086147
EKOPOK	hydrogen cyanide	5.02827	1.5732234148618593
EKOPOK	methyl propyl ether	4.9801	286.7963156038428
EKOPOK	isopentane	3.68931	4.145850652731959
EKOPOK	4,4-dimethyl-1-pentene	81.4278	147.5539362893761
EKOPOK	acetaldehyde	438.031	137.05660640834427
EKOPOK	acetone	3419.76	6089.158745012159
EKOPOK	dimethyl ether	5561.28	353.5691726487189
EKOPOK	1,5-heptadiene	6525.9	4940.545413481927
EKOPOK	ethylamine	5191.32	591.8511072138432
EKOPOK	methyl propyl ketone	5722.26	4217.9690704671975
EKOPOK	isopropyl alcohol	479380.0	106005.78146969534
EKOPOK	propyl alcohol	124422.0	71920.91920610875
EKOPOK	methyl tert-butyl ether	200564.0	54645.51146599098
EKOPOK	4-methyl-4-penten-2-one	1872770.0	1604709.6356195663
ELAFUT	neopentane	2.6800000000000002e-08	6.684561138503409e-08
ELAFUT	ethane	0.00031961	0.0006373886790475387
ELAFUT	4,4-dimethyl-1-pentene	6.35e-09	2.3795259271042865e-07
ELAFUT	propene	0.00249511	0.0023637407417194272
ELAFUT	hydrogen cyanide	0.00775589	0.007744086553522913
ELAFUT	propane	0.00359649	0.011363956779992574
ELAFUT	dimethyl ether	0.143274	0.16371655318279785
ELAFUT	methyl tert-butyl ether	0.00014382700000000002	0.0001651023585685964
ELAFUT	acetaldehyde	0.33213200000000004	0.17092604713627976
ELAFUT	acetone	0.330433	1.2121860761053682
ELAFUT	2-pentene	0.044318300000000005	0.04135811360112094
ELAFUT	dimethylamine	0.43616000000000005	0.4426258320717985
ELAFUT	3-methylpentane	0.028192400000000003	0.16700064887320834
ELAFUT	propionitrile	1.15798	0.5195619738413242
ELAFUT	methyl isopropyl ether	1.3329	0.493852168669306
ELAFUT	ethylamine	2.90062	0.5486944491789828
ELAFUT	methyl propyl ketone	0.036935	0.09015440934221321
ELAFUT	2,3-dimethylbutane	0.46382799999999996	0.019550198085198724
ELAFUT	4-methyl-1-hexene	0.099966	0.02652504242798637
ELAFUT	propyl alcohol	48.6088	9.018976044006596
ELAFUT	isopropyl alcohol	16.8021	15.692079761451884
ELAFUT	4-hexen-2-one	28.538	22.57326684174436
EMITUQ	methane	1.26e-05	1.4062749767182048e-05
EMITUQ	ethene	0.00010151399999999999	0.00010455681600499291
EMITUQ	ethane	0.000224138	0.0002440545982324689
EMITUQ	hydrogen cyanide	0.000302436	0.0006518235893280449
EMITUQ	propene	0.00151279	0.0012188750439886436
EMITUQ	dimethyl ether	0.004105	0.00665110462297126
EMITUQ	isobutane	0.0255416	0.015083442608921773
EMITUQ	acetaldehyde	0.0118999	0.01617561362170563
EMITUQ	neopentane	0.127833	0.09909383740536509
EMITUQ	ethylamine	0.0276743	0.019030404923001468
EMITUQ	propionitrile	0.0655076	0.11579644511411648
EMITUQ	methyl propyl ether	0.0999159	0.05415599553826084
EMITUQ	isopentane	0.210277	0.21721667699584407
EMITUQ	acetone	0.160698	0.26689587894875055
EMITUQ	2-pentene	0.170226	0.1865861781082343
EMITUQ	methyl isopropyl ether	0.31761999999999996	0.32413331256715094
EMITUQ	2,3-dimethylbutane	1.36002	1.3012484164581182
EMITUQ	3-methylpentane	1.73383	1.6469608137402774
EMITUQ	methyl tert-butyl ether	1.37645	0.9122177954970839
EMITUQ	isopropyl alcohol	0.24614299999999997	0.12443466759271539
EMITUQ	propyl alcohol	0.182376	0.0677665228190487
EMITUQ	1,5-heptadiene	12.7615	15.048827317605783
EMITUQ	methyl propyl ketone	0.32962600000000003	0.37916353053413454
EMITUQ	4-methyl-4-penten-2-one	36.5652	75.05426580951092
EQIWAD	hydrogen cyanide	5.12e-17	5.752570740904005e-17
ERUFUS	ethene	7.47e-05	0.000185564122550056
ERUFUS	isobutane	7.38e-07	1.5042661218854956e-07
ERUFUS	hydrogen cyanide	0.00109837	0.0023061667204310795
ERUFUS	4-methyl-1-hexene	4.0299999999999995e-09	4.495617420470828e-09
ERUFUS	propene	0.000453092	0.0003114074522944075
ERUFUS	isopentane	4.7e-07	5.0298176867310176e-08
ERUFUS	acetonitrile	0.00481691	0.004484596509142943
ERUFUS	2-pentene	9.1e-06	5.6223825954528235e-05
ERUFUS	methyl isopropyl ether	1.9600000000000002e-05	4.8090461885981995e-06
ERUFUS	methyl propyl ketone	3.42e-07	2.484761771644457e-06
ERUFUS	isopropyl alcohol	0.00017544900000000002	0.0002296702740763498
ERUFUS	dimethyl ether	0.00770351	0.01505157409921222
ERUFUS	acetaldehyde	0.0171502	0.02394896073093856
ERUFUS	propionitrile	0.0121962	0.03613778777211083
ERUFUS	4-hexen-2-one	4.71e-05	2.8825174755311014e-05
ERUFUS	1,5-heptadiene	5.9e-06	1.9050094709405397e-05
ERUFUS	4-methyl-4-penten-2-one	5.379999999999999e-05	1.4304742840994953e-05
ERUFUS	acetone	0.0492257	0.00964575790860499
ESEVIH	methane	1.3699999999999998e-05	1.6603655798270326e-05
ESEVIH	ethane	0.00035605	0.00038075725312512125
ESEVIH	hydrogen cyanide	0.00019738400000000002	0.00025434870755941237
ESEVIH	propene	0.00345622	0.0022929837365539257
ESEVIH	propane	0.00764288	0.005296882503693063
ESEVIH	dimethyl ether	0.00322603	0.0036915395653906355
ESEVIH	dimethylamine	0.010339	0.01391867227312717
ESEVIH	acetaldehyde	0.007665399999999999	0.009707868514986012
ESEVIH	isobutane	0.164217	0.13368574609838207
ESEVIH	ethylamine	0.016930200000000003	0.02451230647073647
ESEVIH	propionitrile	0.0500364	0.044718228536817034
ESEVIH	methyl propyl ether	0.609035	0.3698229647071936
ESEVIH	methyl isopropyl ether	0.760525	1.4489655517482225
ESEVIH	2-pentene	1.51985	1.32673446781044
ESEVIH	neopentane	2.25298	2.401753740307969
ESEVIH	isopentane	3.19616	4.337593173757984
ESEVIH	acetone	0.338392	0.22759893037060866
ESEVIH	methyl tert-butyl ether	9.879660000000001	9.493470930034427
ESEVIH	isopropyl alcohol	0.173463	0.14424856550085477
ESEVIH	propyl alcohol	0.0468487	0.03392968068399356
ESEVIH	3-methylpentane	65.541	75.67709548059103
ESEVIH	1,5-heptadiene	272.017	254.04952608941272
ESEVIH	4,4-dimethyl-1-pentene	423.871	230.2824209194855
ESEVIH	4-methyl-1-hexene	579.78	567.3608046495415
ESEVIH	4-hexen-2-one	299.656	653.5405378700633
EXEWAG	hydrogen cyanide	0.000150855	0.00012089353628344537
EXEWAG	propene	0.0009387989999999999	0.0008525428539867625
EXEWAG	dimethyl ether	0.0019582000000000002	0.001547482600120088
EXEWAG	acetonitrile	0.00256718	0.0034015110538443945
EXEWAG	ethylamine	0.00395411	0.004223968611749387
EXEWAG	dimethylamine	0.00414655	0.003420919652578625
EXEWAG	propionitrile	0.0143716	0.013150457242591443
EXEWAG	methyl propyl ether	0.0625169	0.03762504958145903
EXEWAG	acetone	0.0405094	0.04374511466268328
EXEWAG	2-pentene	0.11508499999999999	0.09523595243041326
EXEWAG	isopentane	0.153924	0.17208917170808885
EXEWAG	isopropyl alcohol	0.00696744	0.007391154441616259
EXEWAG	propyl alcohol	0.00334979	0.0033869754496214624
EXEWAG	2,3-dimethylbutane	1.40677	2.19798081012734
EXEWAG	3-methylpentane	1.76767	1.6443023516084618
EXEWAG	methyl tert-butyl ether	0.947837	0.9185598776799592
EXEWAG	4,4-dimethyl-1-pentene	6.3497	10.786229719716408
EXEWAG	4-methyl-4-penten-2-one	12.8203	11.005673133693241
EZABEN	neopentane	2.8399999999999997e-11	7.659628428281286e-09
EZABEN	4,4-dimethyl-1-pentene	3.79e-12	1.7239493005193423e-10
EZABEN	ethene	5.91e-05	2.9832391412668426e-05
EZABEN	ethane	0.00010776700000000001	0.00015244081247346272
EZABEN	methyl tert-butyl ether	1.65e-07	2.7675833263490126e-07
EZABEN	propene	0.000543812	0.00031087678469488364
EZABEN	hydrogen cyanide	0.00691324	0.0137774524439289
EZABEN	2,3-dimethylbutane	3.61e-06	5.090719506273089e-06
EZABEN	isobutane	0.000817473	0.0001523713540723595
EZABEN	methyl propyl ether	0.012632700000000002	0.03757009131911798
EZABEN	isopentane	0.00164928	7.977186257122122e-06
EZABEN	2-pentene	0.0195694	0.03424738928572042
EZABEN	dimethylamine	0.0615102	0.07743711656100638
EZABEN	ethylamine	0.09841330000000001	0.15614857503518986
EZABEN	dimethyl ether	0.17182999999999998	0.11534937531786031
EZABEN	3-methylpentane	0.00305256	0.0013335008411784971
EZABEN	acetone	1.21021	1.467697410950216
EZABEN	propionitrile	3.72116	2.8493880496331423
EZABEN	4-methyl-1-hexene	0.0202361	0.004616664551371191
EZABEN	propyl alcohol	0.131798	0.27249131708788493
EZABEN	1,5-heptadiene	0.46216599999999997	0.43697418263277454
EZABEN	methyl isopropyl ether	4.12775	0.15067379665340172
EZABEN	methyl propyl ketone	1.68497	1.961857428799684
EZABEN	4-methyl-4-penten-2-one	86.3376	62.476135042630624
EZABEN	4-hexen-2-one	600.619	540.0157989554781
EZUCIM	methane	2.2100000000000002e-05	2.6178779308490484e-05
EZUCIM	ethene	0.000205087	0.000208438727902431
EZUCIM	ethane	0.00046003	0.0005886803675140008
EZUCIM	hydrogen cyanide	0.0009506289999999999	0.0013870170176010473
EZUCIM	propene	0.00330569	0.003273458707177386
EZUCIM	dimethyl ether	0.018724599999999997	0.020776428307334713
EZUCIM	acetaldehyde	0.03296369999999999	0.03715571221725761
EZUCIM	acetonitrile	0.058473199999999996	0.0835460425177708
EZUCIM	ethylamine	0.05392919999999999	0.05251690278017008
EZUCIM	neopentane	0.0259658	0.030057640877083326
EZUCIM	methyl propyl ether	0.261491	0.48180793986798603
EZUCIM	isopentane	0.33752	0.352360238916375
EZUCIM	2,3-dimethylbutane	1.29693	0.780249661600334
EZUCIM	3-methylpentane	2.97804	2.748187245603329
EZUCIM	methyl tert-butyl ether	1.37873	0.36674017717769236
EZUCIM	isopropyl alcohol	0.893717	0.48822637824298154
EZUCIM	1,5-heptadiene	51.5121	56.612636547546366
EZUCIM	4-methyl-1-hexene	18.8271	25.809462756307216
EZUCIM	4-methyl-4-penten-2-one	281.442	234.24592416303614
FAGREM	methane	7.26e-06	7.869747338367147e-06
FAGREM	ethene	5.02e-05	5.302629353546231e-05
FAGREM	dimethyl ether	0.000728884	0.0009740129940287855
FAGREM	acetaldehyde	0.00105079	0.001971697555533288
FAGREM	ethylamine	0.00297502	0.005135887689861086
FAGREM	isobutane	0.016262600000000002	0.012004136061669342
FAGREM	acetone	0.0156373	0.01484677701268903
FAGREM	dimethylamine	0.00407827	0.0038679356925958026
FAGREM	methyl propyl ether	0.0499918	0.04435536121739054
FAGREM	2-pentene	0.11108699999999999	0.12343800330060095
FAGREM	methyl isopropyl ether	0.111703	0.09738573025902583
FAGREM	isopentane	0.224532	0.2095441908043791
FAGREM	methyl tert-butyl ether	0.904761	1.1005528676123315
FAGREM	isopropyl alcohol	0.013645600000000003	0.007180618615265922
FAGREM	2,3-dimethylbutane	3.319	2.7855138470373917
FAGREM	3-methylpentane	2.903	2.417602401149058
FAGREM	methyl propyl ketone	0.0254492	0.019483464767690906
FAGREM	4,4-dimethyl-1-pentene	11.5574	10.577024561445969
FAGREM	4-methyl-4-penten-2-one	6.5416300000000005	6.205922880533007
FAGREM	4-hexen-2-one	6.59975	9.775471141633568
FAKLOU	hydrogen cyanide	8.96e-05	0.0001356261469836891
FAKLOU	propene	0.00034701199999999995	0.000264372647395523
FAKLOU	propane	0.000551804	0.00035175551224396777
FAKLOU	ethylamine	0.0013154999999999998	0.0017935911905107205
FAKLOU	isobutane	0.00334256	0.001798809868225506
FAKLOU	acetonitrile	0.00113936	0.0019481760811925666
FAKLOU	neopentane	0.0136315	0.010748218512901773
FAKLOU	methyl propyl ether	0.011865700000000002	0.011389268991312174
FAKLOU	isopropyl alcohol	0.00189477	0.0020165437605119104
FAKLOU	propionitrile	0.00640521	0.011133510803145256
FAKLOU	methyl isopropyl ether	0.0177972	0.01976229777634214
FAKLOU	acetone	0.0102822	0.008494648517850171
FAKLOU	propyl alcohol	0.0007981889999999999	0.0010069679968187427
FAKLOU	methyl tert-butyl ether	0.06386180000000001	0.035999809041685385
FAKLOU	2,3-dimethylbutane	0.16823	0.15205969734504737
FAKLOU	3-methylpentane	0.206056	0.16443698511650734
FAKLOU	methyl propyl ketone	0.00548842	0.005569643298119071
FAKLOU	4-methyl-1-hexene	1.01557	0.8488253458400885
FAKLOU	4-methyl-4-penten-2-one	0.815733	1.532629963738746
FAKLOU	4-hexen-2-one	1.2123	1.2550918470654557
FAPTIB	ethene	0.00010403200000000001	6.581746715452697e-05
FAPTIB	ethane	0.000215628	0.00015877814340832196
FAPTIB	hydrogen cyanide	0.00025512099999999997	0.00016629435275213164
FAPTIB	propene	0.0013961	0.0010790061922218276
FAPTIB	dimethyl ether	0.00333643	0.00282524226302546
FAPTIB	acetonitrile	0.00502009	0.004806346915404583
FAPTIB	acetaldehyde	0.00528949	0.004638317882641919
FAPTIB	dimethylamine	0.00768893	0.00866479991876475
FAPTIB	isobutane	0.024814799999999998	0.03615619692847723
FAPTIB	propionitrile	0.03708669999999999	0.03256426117041049
FAPTIB	neopentane	0.178645	0.15483446031482914
FAPTIB	acetone	0.0788383	0.13461278806291063
FAPTIB	methyl propyl ether	0.118501	0.07358061404701689
FAPTIB	isopropyl alcohol	0.0192355	0.023981223499132894
FAPTIB	methyl isopropyl ether	0.32770900000000003	0.41072895003725574
FAPTIB	propyl alcohol	0.00792054	0.01533470489229838
FAPTIB	2,3-dimethylbutane	3.5259300000000002	4.04553073439624
FAPTIB	methyl tert-butyl ether	1.89842	2.0073592964942746
FAPTIB	3-methylpentane	4.10889	4.6776925052355285
FAPTIB	4,4-dimethyl-1-pentene	17.6235	17.737326961806115
FAPTIB	4-methyl-1-hexene	28.0706	30.947076866214054
FAPTIB	1,5-heptadiene	17.4193	17.535473648909388
FAPTIB	4-methyl-4-penten-2-one	27.7326	50.33917831403621
FAPTOH	methane	1.4300000000000002e-05	1.2961463072930272e-05
FAPTOH	ethene	0.00010911	9.654382331296766e-05
FAPTOH	ethane	0.000231056	0.00022763516025851835
FAPTOH	hydrogen cyanide	0.00019505099999999999	0.00019903030184689256
FAPTOH	propene	0.00151567	0.0014910535714709777
FAPTOH	propane	0.00273922	0.002561627999018718
FAPTOH	acetonitrile	0.00352964	0.005745646189882658
FAPTOH	acetaldehyde	0.00379915	0.0064268534334838544
FAPTOH	ethylamine	0.00609644	0.009367701231289535
FAPTOH	dimethylamine	0.00664641	0.006980551827782844
FAPTOH	isobutane	0.028594799999999997	0.04188213382992834
FAPTOH	methyl propyl ether	0.120421	0.07707372620286028
FAPTOH	isopropyl alcohol	0.0125526	0.01775407359319364
FAPTOH	propyl alcohol	0.00557813	0.01207010588584508
FAPTOH	2-pentene	0.235217	0.16174313214846187
FAPTOH	isopentane	0.350673	0.26178178926592605
FAPTOH	methyl tert-butyl ether	1.84107	1.570385447145857
FAPTOH	2,3-dimethylbutane	3.76957	3.394052263041808
FAPTOH	4,4-dimethyl-1-pentene	18.0044	11.811043007288806
FAPTOH	1,5-heptadiene	15.5718	9.286943396678799
FAPTOH	methyl propyl ketone	0.153667	0.13115776549533925
FAPTOH	4-methyl-4-penten-2-one	32.8567	23.637908403788778
FAQVEA	methyl tert-butyl ether	1.24e-33	1.7169908671727336e-33
FAQVEA	2,3-dimethylbutane	1.93e-16	1.999389703537855e-15
FAQVEA	methane	7.14e-06	4.237789249197105e-06
FAQVEA	isopentane	1.01e-09	1.14939389475875e-09
FAQVEA	4-methyl-1-hexene	1.3300000000000002e-09	1.6391817181372682e-09
FAQVEA	ethane	1.77e-05	2.129116422951164e-05
FAQVEA	3-methylpentane	2.4400000000000004e-10	4.708958408956647e-11
